time, entire-set, r1_l, r1_r, r2_l, r2_r, r3_l, r3_r, r4_l, r4_r, r5_l, r5_r, r6_l, r6_r, r7_l, r7_r, 
603.0, 0.616917, 0.449602, 0.861762, 0.472195, 0.761500, 0.861762, 0.483607, 0.803459, 0.483607, 0.788083, 0.493078, 0.476036, 0.872296, 0.522090, 0.848221, 
604.0, 0.615775, 0.446702, 0.861762, 0.469670, 0.761500, 0.861762, 0.481189, 0.803459, 0.481189, 0.788083, 0.489399, 0.471178, 0.872296, 0.519592, 0.848221, 
608.0, 0.614632, 0.443801, 0.861762, 0.467144, 0.761500, 0.861762, 0.478771, 0.803459, 0.478771, 0.788083, 0.489399, 0.471178, 0.872296, 0.517094, 0.848221, 
609.0, 0.613490, 0.443801, 0.857678, 0.467144, 0.761500, 0.857678, 0.478771, 0.800450, 0.478771, 0.785016, 0.489399, 0.471178, 0.872296, 0.517094, 0.848221, 
612.0, 0.612347, 0.440900, 0.857678, 0.464619, 0.761500, 0.857678, 0.476353, 0.800450, 0.476353, 0.785016, 0.485719, 0.466321, 0.872296, 0.514596, 0.848221, 
623.0, 0.611205, 0.438000, 0.857678, 0.462094, 0.761500, 0.857678, 0.473935, 0.800450, 0.473935, 0.785016, 0.482039, 0.461463, 0.872296, 0.512098, 0.848221, 
627.0, 0.610060, 0.438000, 0.857678, 0.462094, 0.758771, 0.857678, 0.473935, 0.800450, 0.473935, 0.785016, 0.478359, 0.456606, 0.872296, 0.509600, 0.848221, 
631.0, 0.607771, 0.435099, 0.853574, 0.459569, 0.756042, 0.853574, 0.471517, 0.797429, 0.471517, 0.781938, 0.478359, 0.456606, 0.866977, 0.509600, 0.843260, 
638.0, 0.606627, 0.432198, 0.853574, 0.457044, 0.756042, 0.853574, 0.469099, 0.797429, 0.469099, 0.781938, 0.474680, 0.451748, 0.866977, 0.507102, 0.843260, 
640.0, 0.605482, 0.429298, 0.853574, 0.454519, 0.756042, 0.853574, 0.466681, 0.797429, 0.466681, 0.781938, 0.471000, 0.446891, 0.866977, 0.504604, 0.843260, 
641.0, 0.604335, 0.426377, 0.853574, 0.451980, 0.756042, 0.853574, 0.464251, 0.797429, 0.464251, 0.781938, 0.467291, 0.446891, 0.866977, 0.502093, 0.843260, 
645.0, 0.603189, 0.423457, 0.853574, 0.449440, 0.756042, 0.853574, 0.461820, 0.797429, 0.461820, 0.781938, 0.463583, 0.442033, 0.866977, 0.499583, 0.843260, 
646.0, 0.602042, 0.420537, 0.853574, 0.446901, 0.756042, 0.853574, 0.459389, 0.797429, 0.459389, 0.781938, 0.463583, 0.442033, 0.866977, 0.499583, 0.843260, 
648.0, 0.600895, 0.420537, 0.853574, 0.446901, 0.753312, 0.853574, 0.459389, 0.797429, 0.459389, 0.778859, 0.463583, 0.442033, 0.866977, 0.499583, 0.838300, 
650.0, 0.599748, 0.420537, 0.853574, 0.446901, 0.750583, 0.853574, 0.459389, 0.794409, 0.459389, 0.778859, 0.463583, 0.442033, 0.866977, 0.497072, 0.838300, 
651.0, 0.597455, 0.414696, 0.853574, 0.441823, 0.750583, 0.853574, 0.454528, 0.794409, 0.454528, 0.778859, 0.459874, 0.437176, 0.866977, 0.494562, 0.838300, 
652.0, 0.596308, 0.414696, 0.853574, 0.441823, 0.747853, 0.853574, 0.454528, 0.794409, 0.454528, 0.778859, 0.456165, 0.432318, 0.866977, 0.492052, 0.838300, 
655.0, 0.595161, 0.414696, 0.853574, 0.441823, 0.745124, 0.853574, 0.454528, 0.791388, 0.454528, 0.778859, 0.456165, 0.432318, 0.866977, 0.489541, 0.838300, 
657.0, 0.594015, 0.411775, 0.853574, 0.439284, 0.745124, 0.853574, 0.452097, 0.791388, 0.452097, 0.778859, 0.452457, 0.427461, 0.866977, 0.487031, 0.838300, 
662.0, 0.592868, 0.408855, 0.853574, 0.436744, 0.745124, 0.853574, 0.449667, 0.791388, 0.449667, 0.778859, 0.452457, 0.427461, 0.866977, 0.484520, 0.838300, 
668.0, 0.591719, 0.405935, 0.853574, 0.434205, 0.745124, 0.853574, 0.447223, 0.791388, 0.447223, 0.778859, 0.448748, 0.427461, 0.866977, 0.482010, 0.838300, 
669.0, 0.590570, 0.405935, 0.853574, 0.431666, 0.745124, 0.853574, 0.444779, 0.791388, 0.444779, 0.775769, 0.448748, 0.427461, 0.866977, 0.482010, 0.838300, 
675.0, 0.589421, 0.405935, 0.849471, 0.431666, 0.742395, 0.849471, 0.444779, 0.788368, 0.444779, 0.772678, 0.448748, 0.427461, 0.861625, 0.482010, 0.833310, 
677.0, 0.588272, 0.405935, 0.849471, 0.429127, 0.742395, 0.849471, 0.442335, 0.788368, 0.442335, 0.769587, 0.448748, 0.427461, 0.861625, 0.482010, 0.833310, 
684.0, 0.587123, 0.405935, 0.849471, 0.429127, 0.739665, 0.849471, 0.442335, 0.788368, 0.442335, 0.769587, 0.448748, 0.427461, 0.861625, 0.482010, 0.833310, 
689.0, 0.585974, 0.405935, 0.849471, 0.429127, 0.736936, 0.849471, 0.442335, 0.788368, 0.442335, 0.769587, 0.445039, 0.427461, 0.861625, 0.479499, 0.833310, 
690.0, 0.583676, 0.400094, 0.849471, 0.424048, 0.736936, 0.849471, 0.437448, 0.788368, 0.437448, 0.769587, 0.441331, 0.422603, 0.861625, 0.474478, 0.833310, 
693.0, 0.582527, 0.397173, 0.849471, 0.421509, 0.736936, 0.849471, 0.435004, 0.788368, 0.435004, 0.769587, 0.437622, 0.417746, 0.861625, 0.471968, 0.833310, 
694.0, 0.580229, 0.394253, 0.849471, 0.418970, 0.734206, 0.849471, 0.432560, 0.788368, 0.432560, 0.769587, 0.433913, 0.417746, 0.861625, 0.471968, 0.833310, 
696.0, 0.577931, 0.394253, 0.849471, 0.418970, 0.731477, 0.849471, 0.430116, 0.785347, 0.430116, 0.769587, 0.433913, 0.417746, 0.861625, 0.469457, 0.833310, 
698.0, 0.575633, 0.391333, 0.849471, 0.416431, 0.728748, 0.849471, 0.427672, 0.782327, 0.427672, 0.769587, 0.433913, 0.417746, 0.861625, 0.466947, 0.833310, 
699.0, 0.574484, 0.391333, 0.849471, 0.416431, 0.728748, 0.849471, 0.427672, 0.782327, 0.427672, 0.769587, 0.430205, 0.417746, 0.861625, 0.464436, 0.833310, 
700.0, 0.573335, 0.388412, 0.849471, 0.413892, 0.728748, 0.849471, 0.425228, 0.782327, 0.425228, 0.769587, 0.430205, 0.417746, 0.861625, 0.464436, 0.833310, 
705.0, 0.572187, 0.388412, 0.849471, 0.411352, 0.728748, 0.849471, 0.422785, 0.782327, 0.422785, 0.766497, 0.430205, 0.417746, 0.861625, 0.464436, 0.833310, 
707.0, 0.571038, 0.388412, 0.845367, 0.411352, 0.726018, 0.845367, 0.422785, 0.779306, 0.422785, 0.763406, 0.430205, 0.417746, 0.856273, 0.464436, 0.828320, 
717.0, 0.569889, 0.388412, 0.841263, 0.411352, 0.723289, 0.841263, 0.422785, 0.776285, 0.422785, 0.760315, 0.430205, 0.417746, 0.850922, 0.464436, 0.823330, 
719.0, 0.568740, 0.385492, 0.841263, 0.408813, 0.723289, 0.841263, 0.420341, 0.776285, 0.420341, 0.760315, 0.426496, 0.412888, 0.850922, 0.461926, 0.823330, 
729.0, 0.568740, 0.385492, 0.841263, 0.408813, 0.723289, 0.841263, 0.420341, 0.776285, 0.420341, 0.760315, 0.426496, 0.412888, 0.850922, 0.461926, 0.823330, 
731.0, 0.567588, 0.385492, 0.837139, 0.408813, 0.720559, 0.837139, 0.420341, 0.773253, 0.420341, 0.757212, 0.426496, 0.412888, 0.845570, 0.461926, 0.818341, 
736.0, 0.566437, 0.385492, 0.833016, 0.408813, 0.720559, 0.833016, 0.420341, 0.770221, 0.420341, 0.754108, 0.426496, 0.412888, 0.845570, 0.461926, 0.818341, 
738.0, 0.565283, 0.385492, 0.828892, 0.408813, 0.720559, 0.828892, 0.420341, 0.767188, 0.420341, 0.751005, 0.426496, 0.412888, 0.845570, 0.461926, 0.818341, 
739.0, 0.565283, 0.385492, 0.828892, 0.408813, 0.720559, 0.828892, 0.420341, 0.767188, 0.420341, 0.751005, 0.426496, 0.412888, 0.845570, 0.461926, 0.818341, 
740.0, 0.564127, 0.385492, 0.828892, 0.408813, 0.720559, 0.828892, 0.417897, 0.767188, 0.417897, 0.747889, 0.426496, 0.412888, 0.845570, 0.461926, 0.818341, 
741.0, 0.562971, 0.385492, 0.824747, 0.408813, 0.717820, 0.824747, 0.417897, 0.764144, 0.417897, 0.744773, 0.426496, 0.412888, 0.840184, 0.461926, 0.813320, 
743.0, 0.561815, 0.385492, 0.824747, 0.408813, 0.715080, 0.824747, 0.417897, 0.764144, 0.417897, 0.744773, 0.422755, 0.412888, 0.840184, 0.459402, 0.813320, 
753.0, 0.560657, 0.385492, 0.824747, 0.408813, 0.715080, 0.824747, 0.415453, 0.764144, 0.415453, 0.741643, 0.422755, 0.412888, 0.834764, 0.459402, 0.808268, 
754.0, 0.560657, 0.385492, 0.824747, 0.408813, 0.715080, 0.824747, 0.415453, 0.764144, 0.415453, 0.741643, 0.422755, 0.412888, 0.834764, 0.459402, 0.808268, 
755.0, 0.559496, 0.385492, 0.824747, 0.408813, 0.715080, 0.824747, 0.415453, 0.764144, 0.415453, 0.741643, 0.419014, 0.407973, 0.834764, 0.456878, 0.808268, 
762.0, 0.558335, 0.385492, 0.820561, 0.408813, 0.712330, 0.820561, 0.415453, 0.761075, 0.415453, 0.738501, 0.419014, 0.407973, 0.829343, 0.456878, 0.803217, 
764.0, 0.557175, 0.382571, 0.820561, 0.406274, 0.712330, 0.820561, 0.413009, 0.761075, 0.413009, 0.738501, 0.415273, 0.403057, 0.829343, 0.454353, 0.803217, 
766.0, 0.556014, 0.382571, 0.816374, 0.406274, 0.709579, 0.816374, 0.413009, 0.758006, 0.413009, 0.735358, 0.415273, 0.403057, 0.823922, 0.454353, 0.798165, 
768.0, 0.554853, 0.379651, 0.816374, 0.403735, 0.709579, 0.816374, 0.410565, 0.758006, 0.410565, 0.735358, 0.411531, 0.398142, 0.823922, 0.451829, 0.798165, 
770.0, 0.553692, 0.379651, 0.812188, 0.403735, 0.706829, 0.812188, 0.410565, 0.754937, 0.410565, 0.732216, 0.411531, 0.398142, 0.818502, 0.451829, 0.793113, 
771.0, 0.552529, 0.379651, 0.812188, 0.403735, 0.704079, 0.812188, 0.410565, 0.754937, 0.410565, 0.732216, 0.407756, 0.398142, 0.818502, 0.451829, 0.793113, 
772.0, 0.551366, 0.379651, 0.812188, 0.403735, 0.704079, 0.812188, 0.408107, 0.754937, 0.408107, 0.729073, 0.407756, 0.398142, 0.813081, 0.451829, 0.788062, 
774.0, 0.550203, 0.376708, 0.812188, 0.401179, 0.704079, 0.812188, 0.405648, 0.754937, 0.405648, 0.729073, 0.403980, 0.393165, 0.813081, 0.449291, 0.788062, 
775.0, 0.549039, 0.373765, 0.812188, 0.398624, 0.704079, 0.812188, 0.403190, 0.754937, 0.403190, 0.729073, 0.400205, 0.388188, 0.813081, 0.446752, 0.788062, 
778.0, 0.547876, 0.373765, 0.812188, 0.398624, 0.704079, 0.812188, 0.403190, 0.754937, 0.403190, 0.729073, 0.396429, 0.388188, 0.813081, 0.444214, 0.788062, 
779.0, 0.546713, 0.370822, 0.812188, 0.396069, 0.704079, 0.812188, 0.400731, 0.754937, 0.400731, 0.729073, 0.396429, 0.388188, 0.813081, 0.441676, 0.788062, 
781.0, 0.546713, 0.370822, 0.812188, 0.396069, 0.704079, 0.812188, 0.400731, 0.754937, 0.400731, 0.729073, 0.396429, 0.388188, 0.813081, 0.441676, 0.788062, 
782.0, 0.545547, 0.370822, 0.812188, 0.396069, 0.701328, 0.812188, 0.400731, 0.754937, 0.400731, 0.729073, 0.392618, 0.383212, 0.813081, 0.439123, 0.788062, 
788.0, 0.545547, 0.370822, 0.812188, 0.396069, 0.701328, 0.812188, 0.400731, 0.754937, 0.400731, 0.729073, 0.392618, 0.383212, 0.813081, 0.439123, 0.788062, 
790.0, 0.545547, 0.370822, 0.812188, 0.396069, 0.701328, 0.812188, 0.400731, 0.754937, 0.400731, 0.729073, 0.392618, 0.383212, 0.813081, 0.439123, 0.788062, 
793.0, 0.544377, 0.370822, 0.812188, 0.396069, 0.701328, 0.812188, 0.400731, 0.751869, 0.400731, 0.729073, 0.392618, 0.383212, 0.813081, 0.436555, 0.788062, 
795.0, 0.543206, 0.370822, 0.812188, 0.393497, 0.701328, 0.812188, 0.398242, 0.751869, 0.398242, 0.725917, 0.392618, 0.383212, 0.813081, 0.436555, 0.788062, 
796.0, 0.542033, 0.370822, 0.812188, 0.390925, 0.701328, 0.812188, 0.395753, 0.751869, 0.395753, 0.722747, 0.392618, 0.383212, 0.807588, 0.436555, 0.782944, 
797.0, 0.540859, 0.370822, 0.812188, 0.390925, 0.701328, 0.812188, 0.395753, 0.751869, 0.395753, 0.722747, 0.388768, 0.378169, 0.807588, 0.433987, 0.782944, 
800.0, 0.539686, 0.367855, 0.812188, 0.388353, 0.701328, 0.812188, 0.393264, 0.751869, 0.393264, 0.722747, 0.384919, 0.373127, 0.807588, 0.431419, 0.782944, 
801.0, 0.538513, 0.367855, 0.812188, 0.388353, 0.698556, 0.812188, 0.393264, 0.751869, 0.393264, 0.722747, 0.384919, 0.373127, 0.807588, 0.431419, 0.782944, 
804.0, 0.537340, 0.367855, 0.807980, 0.388353, 0.695784, 0.807980, 0.393264, 0.748787, 0.393264, 0.719577, 0.384919, 0.373127, 0.802094, 0.431419, 0.777827, 
805.0, 0.536167, 0.364889, 0.807980, 0.385781, 0.695784, 0.807980, 0.390775, 0.748787, 0.390775, 0.719577, 0.381070, 0.373127, 0.802094, 0.428851, 0.777827, 
809.0, 0.536167, 0.364889, 0.807980, 0.385781, 0.695784, 0.807980, 0.390775, 0.748787, 0.390775, 0.719577, 0.381070, 0.373127, 0.802094, 0.428851, 0.777827, 
812.0, 0.536167, 0.364889, 0.807980, 0.385781, 0.695784, 0.807980, 0.390775, 0.748787, 0.390775, 0.719577, 0.381070, 0.373127, 0.802094, 0.428851, 0.777827, 
813.0, 0.533805, 0.364889, 0.799519, 0.385781, 0.690218, 0.799519, 0.390775, 0.742599, 0.390775, 0.713209, 0.381070, 0.373127, 0.791106, 0.428851, 0.767593, 
815.0, 0.531443, 0.364889, 0.799519, 0.385781, 0.684652, 0.799519, 0.390775, 0.739505, 0.390775, 0.713209, 0.377181, 0.368016, 0.791106, 0.423653, 0.767593, 
816.0, 0.530262, 0.364889, 0.799519, 0.385781, 0.684652, 0.799519, 0.390775, 0.739505, 0.390775, 0.713209, 0.373293, 0.368016, 0.791106, 0.421054, 0.767593, 
818.0, 0.529081, 0.361898, 0.799519, 0.383192, 0.684652, 0.799519, 0.388270, 0.739505, 0.388270, 0.713209, 0.373293, 0.368016, 0.791106, 0.421054, 0.767593, 
819.0, 0.527897, 0.361898, 0.799519, 0.383192, 0.681869, 0.799519, 0.388270, 0.736397, 0.388270, 0.713209, 0.373293, 0.368016, 0.791106, 0.418438, 0.767593, 
824.0, 0.526713, 0.361898, 0.795289, 0.383192, 0.679085, 0.795289, 0.388270, 0.733290, 0.388270, 0.710025, 0.373293, 0.368016, 0.785612, 0.418438, 0.762475, 
826.0, 0.525530, 0.358907, 0.795289, 0.380603, 0.679085, 0.795289, 0.385765, 0.733290, 0.385765, 0.710025, 0.369405, 0.362905, 0.785612, 0.415823, 0.762475, 
827.0, 0.525530, 0.358907, 0.795289, 0.380603, 0.679085, 0.795289, 0.385765, 0.733290, 0.385765, 0.710025, 0.369405, 0.362905, 0.785612, 0.415823, 0.762475, 
